category,type,width,height,channels,mean_brightness,std_brightness,mean_r,mean_g,mean_b
cable,defective,1024,1024,3,114.27483399709065,57.203662283692246,95.13877964019775,116.7894172668457,130.89630508422852
cable,defective,1024,1024,3,103.61044979095459,54.08185030517543,83.56765079498291,106.23847198486328,121.02522659301758
cable,defective,1024,1024,3,104.3120829264323,54.25886275577335,85.25069808959961,107.3669843673706,120.31856632232666
cable,defective,1024,1024,3,103.49440924326579,55.32199143313877,86.39991855621338,105.72835350036621,118.35495567321777
cable,defective,1024,1024,3,100.22653134663899,52.750007775241926,82.88709831237793,102.9130277633667,114.87946796417236
cable,defective,1024,1024,3,102.03068765004475,52.524265750337754,82.8629732131958,104.67190265655518,118.5571870803833
cable,defective,1024,1024,3,101.94046401977539,53.523844298122235,83.41285514831543,104.40573692321777,118.00279998779297
cable,defective,1024,1024,3,101.76720333099365,53.89284974512355,83.0481653213501,104.63526344299316,117.6181812286377
cable,defective,1024,1024,3,103.30374431610107,53.40057156020373,84.18349170684814,105.81662082672119,119.91112041473389
cable,defective,1024,1024,3,107.69598166147868,60.61398089004218,84.62231063842773,110.0567216873169,128.4089126586914
cable,defective,1024,1024,3,110.11204942067464,59.39483077485879,86.93116855621338,113.04755401611328,130.35742568969727
cable,defective,1024,1024,3,102.97907829284668,59.981054448950125,81.64382648468018,105.00175762176514,122.29165077209473
cable,defective,1024,1024,3,101.54946740468343,62.687778015452594,80.34249019622803,103.61233043670654,120.69358158111572
cable,defective,1024,1024,3,104.47568130493164,60.45306652469468,83.08580303192139,106.60442066192627,123.73682022094727
cable,defective,1024,1024,3,99.85926723480225,62.830443356157545,80.35260391235352,102.46347522735596,116.76172256469727
cable,defective,1024,1024,3,100.26152038574219,61.5824415734281,81.54841995239258,103.73018455505371,115.50595664978027
cable,defective,1024,1024,3,104.16888840993245,59.445989325340214,84.73483657836914,107.3648738861084,120.40695476531982
cable,defective,1024,1024,3,104.23121515909831,57.665170311944365,85.13850975036621,107.72156524658203,119.83357048034668
cable,defective,1024,1024,3,97.85319932301839,64.6513626839643,78.22551345825195,100.19781398773193,115.13627052307129
cable,defective,1024,1024,3,101.47600968678792,57.956585638642586,83.15059471130371,104.86078262329102,116.41665172576904
cable,defective,1024,1024,3,102.25047429402669,58.06253687756431,82.87776279449463,105.2044267654419,118.66923332214355
wood,good,1024,1024,3,120.17775472005208,35.40939039357862,157.1606912612915,116.43749618530273,86.93507671356201
wood,good,1024,1024,3,127.57159487406413,34.53767310677116,166.75049591064453,124.3908109664917,91.57347774505615
wood,good,1024,1024,3,121.0055799484253,38.36962727537384,165.20596885681152,114.17981147766113,83.63095951080322
wood,good,1024,1024,3,129.70083586374918,39.42124431012236,176.21786975860596,121.82976818084717,91.05486965179443
wood,good,1024,1024,3,123.81689008076985,37.004584784975926,170.0054988861084,116.83367538452148,84.61149597167969
wood,good,1024,1024,3,119.97408676147461,35.737362375920235,162.97092533111572,114.10764694213867,82.84368801116943
wood,good,1024,1024,3,120.29404417673747,36.37041181895673,164.34003353118896,113.53803157806396,83.00406742095947
wood,good,1024,1024,3,125.73068364461263,38.30950336140103,170.8428716659546,117.74306011199951,88.60611915588379
wood,good,1024,1024,3,124.66746966044109,34.92358753184489,167.04135513305664,119.50973796844482,87.45131587982178
wood,good,1024,1024,3,118.28164291381836,34.99796207609493,154.35913753509521,114.73336219787598,85.75242900848389
wood,good,1024,1024,3,140.05471324920654,41.4038428114806,190.58389377593994,133.6859893798828,95.89425659179688
wood,good,1024,1024,3,128.44529247283936,36.44640744033485,172.07562637329102,121.92566680908203,91.33458423614502
wood,good,1024,1024,3,129.48383903503418,37.671107139061505,171.0427598953247,125.23890590667725,92.16985130310059
wood,good,1024,1024,3,127.11853472391765,36.563091162482664,169.4148187637329,122.1900224685669,89.75076293945312
wood,good,1024,1024,3,125.13132667541504,35.9337371828243,167.9074125289917,120.73163509368896,86.75493240356445
wood,good,1024,1024,3,114.31299750010173,33.48954289046074,152.08119869232178,108.9559211730957,81.9018726348877
wood,good,1024,1024,3,134.33021799723306,38.38319299352961,182.1608018875122,126.55526828765869,94.27458381652832
wood,good,1024,1024,3,134.68037859598795,40.2375327806133,183.5025110244751,127.77693939208984,92.76168537139893
wood,good,1024,1024,3,137.7248509724935,37.775685152841994,182.0454616546631,133.93457794189453,97.19451332092285
wood,good,1024,1024,3,131.3960386912028,39.93832447996819,180.73396682739258,124.35421657562256,89.09993267059326
wood,good,1024,1024,3,128.8925863901774,40.940148209529454,178.00655460357666,120.09405040740967,88.5771541595459
wood,good,1024,1024,3,126.22142696380615,36.955433245128496,165.41464805603027,122.52102279663086,90.72861003875732
wood,good,1024,1024,3,128.90998522440592,37.75493629650975,168.81818294525146,125.18391418457031,92.727858543396
wood,good,1024,1024,3,122.97104136149089,36.8029804625367,160.95218467712402,119.26849269866943,88.6924467086792
wood,good,1024,1024,3,119.82187430063884,36.284453998047425,163.81170082092285,112.76572322845459,82.88819885253906
wood,defective,1024,1024,3,121.41148948669434,37.45269209866205,164.9623794555664,114.11178207397461,85.16030693054199
wood,defective,1024,1024,3,126.65243275960286,38.524743112258264,172.27825450897217,119.39852142333984,88.28052234649658
wood,defective,1024,1024,3,132.16943486531576,37.34404216697617,173.29989624023438,128.16226863861084,95.04613971710205
wood,defective,1024,1024,3,125.35672982533772,36.084804324508255,164.50524234771729,120.57437419891357,90.99057292938232
wood,defective,1024,1024,3,136.88692665100098,38.00262452162276,178.19911289215088,131.58532905578613,100.87633800506592
wood,defective,1024,1024,3,112.70272763570149,33.27082456207221,152.11150360107422,107.39359855651855,78.60308074951172
wood,defective,1024,1024,3,132.6359437306722,35.85153651450065,175.0682249069214,126.50274562835693,96.33686065673828
wood,defective,1024,1024,3,136.62444814046225,38.8459387543056,182.61365032196045,130.30097103118896,96.9587230682373
wood,defective,1024,1024,3,116.36820570627849,33.50400599699295,155.87689399719238,111.97751235961914,81.25021076202393
wood,defective,1024,1024,3,129.26458676656088,37.33027191469629,176.25968170166016,120.11880874633789,91.41526985168457
wood,defective,1024,1024,3,115.49550024668376,34.843189075583965,156.98332977294922,109.7372465133667,79.76592445373535
wood,defective,1024,1024,3,131.03318309783936,36.929913137784425,175.11892318725586,124.4195442199707,93.5610818862915
wood,defective,1024,1024,3,125.47823969523112,39.535329086935,165.17491722106934,119.50180530548096,91.75799655914307
wood,defective,1024,1024,3,125.70805644989014,37.70253443804806,170.39196491241455,119.80055713653564,86.93164730072021
wood,defective,1024,1024,3,137.23701190948486,38.40059525193023,181.68352127075195,130.91674709320068,99.11076736450195
wood,defective,1024,1024,3,140.43212890625,38.456839438767794,186.23929023742676,134.5770845413208,100.48001194000244
wood,defective,1024,1024,3,122.94083340962727,34.5638906455307,160.7412052154541,118.5828971862793,89.49839782714844
wood,defective,1024,1024,3,130.5821590423584,37.283958812001615,171.24309921264648,126.4093246459961,94.09405326843262
wood,defective,1024,1024,3,118.47763093312581,39.39024898175918,159.64583110809326,112.99015235900879,82.79690933227539
wood,defective,1024,1024,3,121.49480374654134,38.42839166940893,166.09142398834229,114.66651153564453,83.7264757156372
wood,defective,1024,1024,3,119.57500680287679,37.978433278225474,162.58419513702393,112.78193378448486,83.35889148712158
wood,defective,1024,1024,3,120.1941385269165,36.149288821766284,162.54420280456543,114.5321159362793,83.50609683990479
wood,defective,1024,1024,3,133.11012268066406,39.8872726342356,180.03422832489014,126.40633583068848,92.88980388641357
wood,defective,1024,1024,3,138.8419713973999,37.97999567640839,183.02083778381348,132.46787929534912,101.03719711303711
wood,defective,1024,1024,3,121.05152702331543,39.14555997613243,162.9577236175537,115.21047401428223,84.98638343811035
wood,defective,1024,1024,3,121.90713628133138,34.096861803771915,159.33231258392334,117.13843250274658,89.25066375732422
wood,defective,1024,1024,3,128.71267318725586,36.657195673197116,168.36357402801514,125.07654190063477,92.69790363311768
wood,defective,1024,1024,3,128.55523935953775,38.190307002760846,173.34306144714355,122.04098701477051,90.28166961669922
wood,defective,1024,1024,3,138.50116348266602,38.64932094198534,183.49931144714355,133.18764209747314,98.81653690338135
wood,defective,1024,1024,3,133.80457146962485,35.73450222253287,175.95092105865479,128.56127548217773,96.90151786804199
wood,defective,1024,1024,3,121.28242937723796,35.522565326618114,163.8386688232422,114.22998046875,85.77863883972168
wood,defective,1024,1024,3,122.23222700754802,37.050459347749424,165.23327350616455,116.5916051864624,84.87180233001709
wood,defective,1024,1024,3,121.55777772267659,37.20361023925405,166.20050716400146,113.6401481628418,84.83267784118652
wood,defective,1024,1024,3,137.43059412638345,35.57537308668104,175.51666641235352,137.252215385437,99.52290058135986
wood,defective,1024,1024,3,133.57342147827148,36.13461756594898,176.84203720092773,127.94002342224121,95.93820381164551
wood,defective,1024,1024,3,132.66752433776855,36.159760955672226,175.10570812225342,129.90018463134766,92.99668025970459
wood,defective,1024,1024,3,123.59881591796875,36.072702417017155,166.78026676177979,116.42171382904053,87.59446716308594
wood,defective,1024,1024,3,129.6717643737793,34.89280706199634,172.0825595855713,123.5438346862793,93.3888988494873
wood,defective,1024,1024,3,120.5605837504069,34.890806236992624,162.29620552062988,113.63778972625732,85.7477560043335
wood,defective,1024,1024,3,136.5339501698812,41.675667414385984,182.89191913604736,128.18449306488037,98.52543830871582
wood,defective,1024,1024,3,127.48899968465169,36.50102383708342,169.65863418579102,120.80055332183838,92.00781154632568
wood,defective,1024,1024,3,142.00157101949057,37.141435627368956,181.388671875,142.26283168792725,102.35320949554443
wood,defective,1024,1024,3,123.20327472686768,36.4393216897974,165.73827266693115,117.56397533416748,86.3075761795044
wood,defective,1024,1024,3,125.32251898447673,37.292588864820694,164.74726963043213,119.42868232727051,91.79160499572754
wood,defective,1024,1024,3,136.99402364095053,35.54463514776553,175.11684322357178,136.6757583618164,99.18946933746338
wood,defective,1024,1024,3,116.05966472625732,34.66734328856992,157.31993293762207,110.47483348846436,80.38422775268555
wood,defective,1024,1024,3,127.23691685994466,39.00740307680335,170.17997646331787,122.06316375732422,89.4676103591919
wood,defective,1024,1024,3,137.14211336771646,36.79137702885047,179.38398456573486,135.33575248718262,96.70660305023193
wood,defective,1024,1024,3,123.80513159434001,37.53968587095763,168.28296661376953,117.12891578674316,86.00351238250732
wood,defective,1024,1024,3,132.764378229777,37.00065484486704,173.5138692855835,127.13690090179443,97.64236450195312
wood,defective,1024,1024,3,132.16003068288168,36.12033844485552,175.65557384490967,125.05775833129883,95.76675987243652
zipper,good,1024,1024,3,101.56527996063232,83.30989654159927,101.56527996063232,101.56527996063232,101.56527996063232
zipper,good,1024,1024,3,104.17359066009521,82.9232967119395,104.17359066009521,104.17359066009521,104.17359066009521
zipper,good,1024,1024,3,100.84801578521729,82.23627953303797,100.84801578521729,100.84801578521729,100.84801578521729
zipper,good,1024,1024,3,101.37215232849121,80.82691143191514,101.37215232849121,101.37215232849121,101.37215232849121
zipper,good,1024,1024,3,98.23306179046631,82.3923663798912,98.23306179046631,98.23306179046631,98.23306179046631
zipper,good,1024,1024,3,103.69417953491211,82.2302849903186,103.69417953491211,103.69417953491211,103.69417953491211
zipper,good,1024,1024,3,104.40996646881104,83.4631754154669,104.40996646881104,104.40996646881104,104.40996646881104
zipper,good,1024,1024,3,100.75787353515625,81.4325217176537,100.75787353515625,100.75787353515625,100.75787353515625
zipper,good,1024,1024,3,100.43803596496582,84.66994865916038,100.43803596496582,100.43803596496582,100.43803596496582
zipper,good,1024,1024,3,105.47203159332275,84.05545403413632,105.47203159332275,105.47203159332275,105.47203159332275
zipper,good,1024,1024,3,104.06753540039062,81.30134126777402,104.06753540039062,104.06753540039062,104.06753540039062
zipper,good,1024,1024,3,102.00019264221191,82.11964534890748,102.00019264221191,102.00019264221191,102.00019264221191
zipper,good,1024,1024,3,100.50929164886475,82.90037294052841,100.50929164886475,100.50929164886475,100.50929164886475
zipper,good,1024,1024,3,97.50176048278809,82.6679340995714,97.50176048278809,97.50176048278809,97.50176048278809
zipper,good,1024,1024,3,104.31989097595215,82.8531768798088,104.31989097595215,104.31989097595215,104.31989097595215
zipper,good,1024,1024,3,102.41937637329102,81.07681250461239,102.41937637329102,102.41937637329102,102.41937637329102
zipper,good,1024,1024,3,99.56475067138672,82.89829316727976,99.56475067138672,99.56475067138672,99.56475067138672
zipper,good,1024,1024,3,100.40607833862305,81.9535726920504,100.40607833862305,100.40607833862305,100.40607833862305
zipper,good,1024,1024,3,101.85196876525879,80.98005135275045,101.85196876525879,101.85196876525879,101.85196876525879
zipper,good,1024,1024,3,104.01579284667969,81.9533932078809,104.01579284667969,104.01579284667969,104.01579284667969
zipper,good,1024,1024,3,100.69431972503662,82.70832887386197,100.69431972503662,100.69431972503662,100.69431972503662
zipper,good,1024,1024,3,101.6197338104248,82.77055882239881,101.6197338104248,101.6197338104248,101.6197338104248
zipper,good,1024,1024,3,105.01736736297607,84.5621996433592,105.01736736297607,105.01736736297607,105.01736736297607
zipper,good,1024,1024,3,102.73019218444824,84.87809377878311,102.73019218444824,102.73019218444824,102.73019218444824
zipper,good,1024,1024,3,103.68199825286865,83.88188523820452,103.68199825286865,103.68199825286865,103.68199825286865
zipper,defective,1024,1024,3,102.67742347717285,80.43589414629128,102.67742347717285,102.67742347717285,102.67742347717285
zipper,defective,1024,1024,3,102.10679626464844,84.13319298426154,102.10679626464844,102.10679626464844,102.10679626464844
zipper,defective,1024,1024,3,102.3653621673584,86.1824107509192,102.3653621673584,102.3653621673584,102.3653621673584
zipper,defective,1024,1024,3,98.31556701660156,80.89193300769956,98.31556701660156,98.31556701660156,98.31556701660156
zipper,defective,1024,1024,3,98.28657722473145,80.16935671078902,98.28657722473145,98.28657722473145,98.28657722473145
zipper,defective,1024,1024,3,99.07588386535645,82.39151424675855,99.07588386535645,99.07588386535645,99.07588386535645
zipper,defective,1024,1024,3,104.16658306121826,81.72952749748748,104.16658306121826,104.16658306121826,104.16658306121826
zipper,defective,1024,1024,3,100.88037395477295,81.50972842718565,100.88037395477295,100.88037395477295,100.88037395477295
zipper,defective,1024,1024,3,102.82539939880371,81.74111825934513,102.82539939880371,102.82539939880371,102.82539939880371
zipper,defective,1024,1024,3,101.65542411804199,81.89697655527928,101.65542411804199,101.65542411804199,101.65542411804199
zipper,defective,1024,1024,3,101.77432441711426,81.49162591483538,101.77432441711426,101.77432441711426,101.77432441711426
zipper,defective,1024,1024,3,98.61056423187256,83.4034029651492,98.61056423187256,98.61056423187256,98.61056423187256
zipper,defective,1024,1024,3,103.08993339538574,82.36742644798282,103.08993339538574,103.08993339538574,103.08993339538574
zipper,defective,1024,1024,3,99.93470096588135,83.4645571719808,99.93470096588135,99.93470096588135,99.93470096588135
zipper,defective,1024,1024,3,100.80081367492676,81.52014030392175,100.80081367492676,100.80081367492676,100.80081367492676
zipper,defective,1024,1024,3,101.69667339324951,80.68011100755315,101.69667339324951,101.69667339324951,101.69667339324951
zipper,defective,1024,1024,3,102.82279586791992,81.12878498097308,102.82279586791992,102.82279586791992,102.82279586791992
zipper,defective,1024,1024,3,101.75778484344482,81.89715830161778,101.75778484344482,101.75778484344482,101.75778484344482
zipper,defective,1024,1024,3,101.82220554351807,82.80573629491111,101.82220554351807,101.82220554351807,101.82220554351807
zipper,defective,1024,1024,3,103.46889591217041,81.03656664876823,103.46889591217041,103.46889591217041,103.46889591217041
zipper,defective,1024,1024,3,103.72403240203857,82.9782096767732,103.72403240203857,103.72403240203857,103.72403240203857
zipper,defective,1024,1024,3,103.04060554504395,82.4184126724434,103.04060554504395,103.04060554504395,103.04060554504395
zipper,defective,1024,1024,3,100.05656147003174,83.27729651363562,100.05656147003174,100.05656147003174,100.05656147003174
zipper,defective,1024,1024,3,102.86069869995117,80.04335331755001,102.86069869995117,102.86069869995117,102.86069869995117
zipper,defective,1024,1024,3,101.35010528564453,83.0549337079592,101.35010528564453,101.35010528564453,101.35010528564453
zipper,defective,1024,1024,3,100.83369064331055,82.01755991397776,100.83369064331055,100.83369064331055,100.83369064331055
zipper,defective,1024,1024,3,102.7528429031372,82.76629785325956,102.7528429031372,102.7528429031372,102.7528429031372
zipper,defective,1024,1024,3,102.2257604598999,81.24474562691364,102.2257604598999,102.2257604598999,102.2257604598999
zipper,defective,1024,1024,3,98.91075229644775,83.58630535841476,98.91075229644775,98.91075229644775,98.91075229644775
zipper,defective,1024,1024,3,100.31524753570557,81.39175855673277,100.31524753570557,100.31524753570557,100.31524753570557
zipper,defective,1024,1024,3,102.7102632522583,82.01727947784505,102.7102632522583,102.7102632522583,102.7102632522583
zipper,defective,1024,1024,3,99.9102725982666,81.62495153584966,99.9102725982666,99.9102725982666,99.9102725982666
zipper,defective,1024,1024,3,104.97860336303711,81.73689877784436,104.97860336303711,104.97860336303711,104.97860336303711
zipper,defective,1024,1024,3,102.54332828521729,81.72895365607552,102.54332828521729,102.54332828521729,102.54332828521729
zipper,defective,1024,1024,3,102.04288291931152,81.96290840236077,102.04288291931152,102.04288291931152,102.04288291931152
zipper,defective,1024,1024,3,101.25545978546143,81.45347136026837,101.25545978546143,101.25545978546143,101.25545978546143
zipper,defective,1024,1024,3,100.8604040145874,79.62475919677193,100.8604040145874,100.8604040145874,100.8604040145874
zipper,defective,1024,1024,3,100.19585800170898,81.43201901925515,100.19585800170898,100.19585800170898,100.19585800170898
zipper,defective,1024,1024,3,101.21730899810791,83.17610255397294,101.21730899810791,101.21730899810791,101.21730899810791
zipper,defective,1024,1024,3,103.37495708465576,81.27601159479191,103.37495708465576,103.37495708465576,103.37495708465576
zipper,defective,1024,1024,3,99.31272602081299,82.83925167677207,99.31272602081299,99.31272602081299,99.31272602081299
zipper,defective,1024,1024,3,101.93623065948486,81.69440489357866,101.93623065948486,101.93623065948486,101.93623065948486
zipper,defective,1024,1024,3,101.48596858978271,82.52767041935445,101.48596858978271,101.48596858978271,101.48596858978271
zipper,defective,1024,1024,3,102.18200397491455,81.23631367631725,102.18200397491455,102.18200397491455,102.18200397491455
zipper,defective,1024,1024,3,98.0243272781372,81.51432068591515,98.0243272781372,98.0243272781372,98.0243272781372
zipper,defective,1024,1024,3,100.5447130203247,80.74370634058762,100.5447130203247,100.5447130203247,100.5447130203247
zipper,defective,1024,1024,3,101.03308486938477,83.07725914010686,101.03308486938477,101.03308486938477,101.03308486938477
zipper,defective,1024,1024,3,103.28192615509033,80.7781130845084,103.28192615509033,103.28192615509033,103.28192615509033
zipper,defective,1024,1024,3,100.53264904022217,80.5395320132147,100.53264904022217,100.53264904022217,100.53264904022217
zipper,defective,1024,1024,3,101.31060409545898,82.36489656122951,101.31060409545898,101.31060409545898,101.31060409545898
zipper,defective,1024,1024,3,102.39554500579834,82.10819816376929,102.39554500579834,102.39554500579834,102.39554500579834
zipper,defective,1024,1024,3,99.16654872894287,83.13426746017768,99.16654872894287,99.16654872894287,99.16654872894287
zipper,defective,1024,1024,3,103.61056709289551,83.17506004466887,103.61056709289551,103.61056709289551,103.61056709289551
zipper,defective,1024,1024,3,101.11727809906006,79.72081059014184,101.11727809906006,101.11727809906006,101.11727809906006
zipper,defective,1024,1024,3,92.75450229644775,79.78279806321174,92.75450229644775,92.75450229644775,92.75450229644775
zipper,defective,1024,1024,3,99.68518447875977,83.64656549984508,99.68518447875977,99.68518447875977,99.68518447875977
zipper,defective,1024,1024,3,102.90753555297852,80.61124694991415,102.90753555297852,102.90753555297852,102.90753555297852
zipper,defective,1024,1024,3,100.05848121643066,82.99678402044614,100.05848121643066,100.05848121643066,100.05848121643066
zipper,defective,1024,1024,3,97.13792705535889,80.13372036988935,97.13792705535889,97.13792705535889,97.13792705535889
zipper,defective,1024,1024,3,101.7069320678711,81.9215792941582,101.7069320678711,101.7069320678711,101.7069320678711
zipper,defective,1024,1024,3,102.47289562225342,81.04244611572739,102.47289562225342,102.47289562225342,102.47289562225342
zipper,defective,1024,1024,3,102.00357151031494,82.31797067700177,102.00357151031494,102.00357151031494,102.00357151031494
zipper,defective,1024,1024,3,103.76774978637695,81.6168949586261,103.76774978637695,103.76774978637695,103.76774978637695
zipper,defective,1024,1024,3,102.36036014556885,81.04040561248769,102.36036014556885,102.36036014556885,102.36036014556885
zipper,defective,1024,1024,3,103.92945575714111,81.20627502457364,103.92945575714111,103.92945575714111,103.92945575714111
zipper,defective,1024,1024,3,102.56009769439697,82.05522304106199,102.56009769439697,102.56009769439697,102.56009769439697
zipper,defective,1024,1024,3,104.07761669158936,82.69355657176092,104.07761669158936,104.07761669158936,104.07761669158936
zipper,defective,1024,1024,3,100.91240978240967,82.14300993574021,100.91240978240967,100.91240978240967,100.91240978240967
zipper,defective,1024,1024,3,101.19182014465332,83.71694734564039,101.19182014465332,101.19182014465332,101.19182014465332
zipper,defective,1024,1024,3,100.92580223083496,81.69467784902584,100.92580223083496,100.92580223083496,100.92580223083496
zipper,defective,1024,1024,3,99.85413837432861,81.15956355085872,99.85413837432861,99.85413837432861,99.85413837432861
zipper,defective,1024,1024,3,100.98414039611816,83.53045594696599,100.98414039611816,100.98414039611816,100.98414039611816
zipper,defective,1024,1024,3,100.39214897155762,82.94171793676539,100.39214897155762,100.39214897155762,100.39214897155762
zipper,defective,1024,1024,3,101.54138660430908,81.55653983921576,101.54138660430908,101.54138660430908,101.54138660430908
zipper,defective,1024,1024,3,101.48161888122559,81.63717497314127,101.48161888122559,101.48161888122559,101.48161888122559
zipper,defective,1024,1024,3,102.78705501556396,81.04673776625565,102.78705501556396,102.78705501556396,102.78705501556396
zipper,defective,1024,1024,3,100.5115385055542,83.66626485697766,100.5115385055542,100.5115385055542,100.5115385055542
zipper,defective,1024,1024,3,99.97395515441895,80.33117169419772,99.97395515441895,99.97395515441895,99.97395515441895
zipper,defective,1024,1024,3,98.33121395111084,80.4250242160381,98.33121395111084,98.33121395111084,98.33121395111084
zipper,defective,1024,1024,3,97.12772846221924,83.56718370037436,97.12772846221924,97.12772846221924,97.12772846221924
zipper,defective,1024,1024,3,102.98276901245117,80.50603999509222,102.98276901245117,102.98276901245117,102.98276901245117
zipper,defective,1024,1024,3,106.50367736816406,82.76910291580825,106.50367736816406,106.50367736816406,106.50367736816406
zipper,defective,1024,1024,3,104.05037498474121,83.95518394339494,104.05037498474121,104.05037498474121,104.05037498474121
zipper,defective,1024,1024,3,101.52903747558594,83.4021648772474,101.52903747558594,101.52903747558594,101.52903747558594
bottle,good,900,900,3,137.3547353909465,91.5182783618936,136.71735185185184,135.69356049382716,139.6532938271605
bottle,good,900,900,3,140.09450781893005,91.6082319559729,139.47385925925926,138.4834864197531,142.3261777777778
bottle,good,900,900,3,136.92354567901234,92.36307213292254,135.7756061728395,135.2360987654321,139.75893209876543
bottle,good,900,900,3,136.8687646090535,91.84693935811485,136.00916666666666,135.06036296296296,139.53676419753086
bottle,good,900,900,3,136.0673185185185,92.44065670607272,135.34474567901233,134.23893703703703,138.61827283950618
bottle,good,900,900,3,136.65714115226336,92.20586682542837,135.7163864197531,134.8684049382716,139.38663209876543
bottle,good,900,900,3,137.60372633744856,91.91615640313246,136.80275185185184,135.9299851851852,140.07844197530864
bottle,good,900,900,3,138.4068452674897,91.9624630099382,138.02322962962964,136.66162716049382,140.53567901234567
bottle,good,900,900,3,138.7445526748971,91.44418647052795,137.99707530864197,137.17264814814814,141.06393456790124
bottle,good,900,900,3,136.56955925925925,91.68996879237838,135.85215432098767,134.95251604938272,138.90400740740742
bottle,good,900,900,3,139.0091547325103,91.67027026439511,138.0261049382716,137.40174691358024,141.59961234567902
bottle,good,900,900,3,135.20786172839507,92.57457555273677,134.25027407407407,133.45871975308643,137.9145913580247
bottle,good,900,900,3,137.85061522633745,91.755986018339,137.43532592592592,136.27127901234567,139.84524074074073
bottle,good,900,900,3,137.61431646090534,91.98689252696467,137.00293456790124,135.89872222222223,139.9412925925926
bottle,good,900,900,3,135.82236296296296,92.71512200485556,134.81391975308642,134.0904987654321,138.56267037037037
bottle,good,900,900,3,137.8231987654321,91.68682147095578,136.95253580246913,136.14993703703703,140.36712345679013
bottle,good,900,900,3,138.38498806584363,92.02525622324879,137.90481728395062,136.61887407407409,140.63127283950618
bottle,good,900,900,3,139.4090802469136,92.08885672869717,138.8134901234568,137.8541086419753,141.55964197530864
bottle,good,900,900,3,136.7542465020576,92.7472244294924,135.60097901234568,135.0813950617284,139.58036543209877
bottle,good,900,900,3,139.18667654320987,91.87141575783892,138.57899012345678,137.4653135802469,141.51572592592592
bottle,good,900,900,3,137.08699917695472,91.57374353161632,136.35275432098766,135.31802222222223,139.59022098765433
bottle,good,900,900,3,136.26021728395062,92.55725555622818,135.59118148148147,134.4876012345679,138.70186913580247
bottle,good,900,900,3,137.07504320987655,91.92725016914561,136.61405802469136,135.45062962962962,139.16044197530863
bottle,good,900,900,3,139.52528559670782,91.87382758100074,138.77502098765433,137.91393950617285,141.8868962962963
bottle,good,900,900,3,136.5980987654321,92.15366658750541,135.9290074074074,134.75703580246915,139.10825308641975
bottle,defective,900,900,3,138.54425802469135,91.986933421218,137.2768,136.98090740740741,141.37506666666667
bottle,defective,900,900,3,142.0108209876543,88.89311911337441,142.62943950617284,140.48785679012346,142.91516666666666
bottle,defective,900,900,3,140.5308440329218,89.25881543352604,141.41489382716048,138.9853148148148,141.19232345679012
bottle,defective,900,900,3,138.4672621399177,91.67637203751526,136.90834444444445,137.10562469135803,141.38781728395062
bottle,defective,900,900,3,135.83680164609052,91.25808278335228,134.7658049382716,134.3039,138.4407
bottle,defective,900,900,3,141.96884609053498,88.16851051661175,143.4485061728395,140.21456419753088,142.24346790123457
bottle,defective,900,900,3,137.4653049382716,92.44048797377059,136.25248518518518,135.93522469135803,140.2082049382716
bottle,defective,900,900,3,139.8180366255144,91.43294813219774,139.1273802469136,138.3663086419753,141.96042098765432
bottle,defective,900,900,3,144.949512345679,86.15399236949219,146.9641259259259,143.28765555555555,144.59675555555555
bottle,defective,900,900,3,137.8173720164609,91.12555415843673,138.44883086419753,135.8405111111111,139.16277407407406
bottle,defective,900,900,3,147.29174938271606,84.91795306936633,150.90964691358025,145.73696172839507,145.22863950617284
bottle,defective,900,900,3,142.03972057613169,89.16999101482781,143.4197975308642,140.0921901234568,142.60717407407407
bottle,defective,900,900,3,138.08080617283952,91.93686773745765,137.36612962962963,136.30683950617285,140.56944938271604
bottle,defective,900,900,3,138.6905695473251,90.83996846598946,137.8792777777778,137.01473333333334,141.1776975308642
bottle,defective,900,900,3,136.65838477366256,91.22757921217509,135.54300864197532,134.76063580246912,139.6715098765432
bottle,defective,900,900,3,139.8159913580247,91.23906812738632,139.4194839506173,138.19643703703704,141.83205308641976
bottle,defective,900,900,3,138.10969588477366,92.12886245507177,137.27334567901235,136.32543333333334,140.7303086419753
bottle,defective,900,900,3,138.60307283950618,91.98623423953177,137.8619839506173,136.81857901234568,141.12865555555555
bottle,defective,900,900,3,139.88295802469136,90.43950020578576,139.41872962962964,138.1228790123457,142.10726543209876
bottle,defective,900,900,3,139.47879917695474,90.37239754354148,138.82001975308643,137.75655432098765,141.8598234567901
bottle,defective,900,900,3,138.44143004115227,91.63364245988079,137.74487160493828,136.76216790123456,140.81725061728395
bottle,defective,900,900,3,137.38476419753087,91.57075258476517,136.48416172839507,135.54885308641974,140.12127777777778
bottle,defective,900,900,3,138.15720288065845,91.86578516265237,137.47613209876542,136.3800037037037,140.61547283950617
bottle,defective,900,900,3,137.67522016460904,91.32129228972799,136.9878098765432,135.8741938271605,140.16365679012347
bottle,defective,900,900,3,138.41786913580248,91.16825024125457,138.02234197530865,136.62358641975308,140.60767901234567
bottle,defective,900,900,3,137.81423827160495,91.63352588793215,136.69294074074074,135.97911975308642,140.77065432098766
bottle,defective,900,900,3,137.56847613168725,92.19178592303021,136.60484814814814,135.72288395061727,140.3776962962963
bottle,defective,900,900,3,137.8201658436214,90.88989735475376,137.14294691358026,136.09833333333333,140.21921728395063
